,id,tweet,label
240,1509154753196195844,"@prodigichain To the moon 🚀🚀

#DIGICHAIN #DIGICHAINCOIN #ALT #DIGILAUNCHPAD #cryptocurrency",
241,1509154748687077381,"Current Bitcoin Price:
USD $47,292.40
GBP £35,938.39
Euro €42,456.38
#bitcoin #btc $btc #btcusd #btcgbp #btceur #crypto #cryptocurrency",
242,1509154739602456577,"🔥 New Algo detection: WAL/USDT 🔥

🕛 03-30-2022 13:05:03
🚀 $WAL
📈 Current Price: 0.244 $USDT
⏩ Exchange: #Kucoin

No Investment Advice.
Follow us on Twitter.
#Crypto #Algo #WAL",
243,1509154736662061059,"12022) Current #Bitcoin Price is $47265 #BTC #Crypto
Indicators Daily:
RSI: 69.1
MA(20): 42463
MA(50): 41392
MA(200): 48290
Bollinger B. lower/upper: 36559/48368

#Ethereum Price is $3397 #ETH
RSI: 72.8
MA(20): 2943
MA(50): 2853
MA(200): 3489
BB: 2386/3501

#VAIOT Price: $0.074",
244,1509154734942347266,"Top 10 #Cryptocurrency Live Prices: 
(09:05 AM . Mar 30,2022)

#BTC $47301.33
#ETH $3401.35
#BNB $439.44
#DOGE $0.14
#SHIB $0.0000272808
#AXS $65.14
#MANA $2.70
#UNI $11.74
#GM $0.0000342606
#KISHU $0.0000000018

Comments! Which coins would like to be listed?",
245,1509154732757381123,"@prodigichain Here we go🥳

#DIGICHAIN #DIGICHAINCOIN #ALT #DIGILAUNCHPAD #CRYPTOCURRENCY",
246,1509154724943044611,"@ftsmonsterio Hopefully this project is a success and then it becomes one of the best cryptos, I am enthusiastic about participating in this and also supporting it.

@MahfuzRhaman123
@RIROBIN24
@ismail35e
@MDBALAL36351305 
@Tareq95991 

#Airdrop #Crypto #NFTs",
247,1509154715220967428,"@ApeCoin_Airdrop #BNB #btc #ape #busd.
The project is very good, and we look forward to the success of the team and the people who support
  @Hoangvan8733
  @APCNigeria
  @phanvan992409
  @Renrenariente 
  @renzzyyboi 
My Wallet:
0x821616b620aDC435f3713096D825BC53Fa368F9B",
248,1509154705481424902,Current #DOGE Price is $0.143667 #Dogecoin #Crypto #ToTheMoon🌕,
249,1509154703674060801,"@sathvikv @Unocoin @alchemistbsc 
✅ Contract RENOUNCED
✅ 100/100 on Tokensniffer 😍
✅ LP locked for 30 days 
✅ $800 initial MC
✅ Close to $500K ATH MC
👉 5% buy and 9% sell tax 
🟥 Plan your entry and only invest what you can afford to lose. #WeAreAlchemist #Crypto #bscgems #gems 🤗✅🗿",
250,1509154694450630666,"@Ego_Paysenger This project has a very bright future, because I really think this project is too perfect to be true. This is a very cool and innovative project.   #Paysenger #Ego #Blockchain #Ecosystem #ICO #Presale #Cryptocurrency",
251,1509154693703892994,@tc_digichain This project is really looking good guys and i believe it will succeed a lot in future🚀🚀🚀 #DIGICHAIN #DIGICHAINCOIN #ALT #DIGILAUNCHPAD #CRYPTOCURRENCY,
252,1509154692211036165,"#Orijin #Polygon #IDO #BSC #Eth 
This project is going to take on every competition and make it to the top. Everyone on the team is great and the community is amazing. Everyone contributing in their own way.
#BTC #Airdrop #DeFi #Launchpad",
253,1509154688763154435,"@Metro_Tech this is not the future of #crypto 

#bitcoin as a project will be replaced by #altcoins that are #greentech 

it's not possible to think that the future of #money and #finance will run on such massive #energywaste, regardless of the source",
254,1509154686850711557,"EGOcoin wonderful project, a very good concept, it really sounds good. This is really thankful they're business model with impressed. #Paysenger #Ego #Blockchain #Ecosystem #ICO #Presale #Cryptocurrency",
255,1509154677559988227,"@prodigichain Wonderful, goodluck yuhuu

 #DIGICHAIN #DIGICHAINCOIN #ALT #DIGILAUNCHPAD #CRYPTOCURRENCY",
256,1509154675194482694,@TheCryptoLark They just analyse &amp; understand #ada #cardano #btc,
257,1509154672527147008,"@tc_digichain We are we going. Digichain coin will be success. Digichain to the moon
#DIGICHAIN #DIGICHAINCOIN #ALT #DIGILAUNCHPAD #CRYPTOCURRENCY",
258,1509154671511937027,"@Sophieosf @BscGemSniper @SavetheChildren @Santa_Floki You need some crypto advice??
BUY SANTAFLOKI!!
BUY SANTAFLOKI!!
BUY SANTAFLOKI!!
LFGGGG!!!!
#santafloki #cryptocurrency #Binance #BNB #pancakeswap #metaverse #ElonMusk #HOHOHO #CRYPTOFORACAUSE #NFTs #StakingRewards #BULLISH #BUSD #P2E 💥💢",
259,1509154669226082305,"@CryptoJonFR fully agree with you on the fact that we ""People"" must keep our freedom so keep our money #BTC",
260,1509154666441023492,"@CryptoGemsCom 👇
#Crypto // NAKA is ready 🤑 &gt;&gt; @NakamotoGames",
261,1509154663119077381,"Pairs:AVAXUSDT 
 BUY:93.02000 
 Time :3/30/2022 4:03:45 PM
 Average Decision: 52.08098FifteenMinutes 
 Estimated Direction: UP
 #BTC #TRIGETH #Bitcoin #RSİ #Bollinger -It is not investment advice. You can visit our profile for your own alarms. YTD. 4:04:18 PM",
262,1509154660216864768,"@tc_digichain Here we go🥳

#DIGICHAIN #DIGICHAINCOIN #ALT #DIGILAUNCHPAD #CRYPTOCURRENCY",
263,1509154645326790658,"@Shib_nobi I would say that @KaibaDeFi is the future of #DeFi but that's because their #DEX reduces the cost of gas by 20-30% but I few times there were more than that, you should try it! $ETH $CRYPTO $ETH #Crypto",
264,1509154640763711490,"@prodigichain Very Excited.Great promising project. The project was executed in a very professional manner and had a clear development plan. Without a doubt ,this is one of the best projects out there ,success always
😍😍🚀🚀🚀🌕🌕

#DIGICHAIN #DIGICHAINCOIN #ALT #DIGILAUNCHPAD #CRYPTOCURRENCY",
265,1509154627891044352,Create automated tasks with @jobboycom API Deposit withdraw with #crypto #bitcoin,
266,1509154620605870089,"@BillyM2k @alchemistbsc 
✅ Contract RENOUNCED
✅ 100/100 on Tokensniffer 😍
✅ LP locked for 30 days 
✅ $800 initial MC
✅ Close to $500K ATH MC
👉 5% buy and 9% sell tax 
🟥 Plan your entry and only invest what you can afford to lose. #WeAreAlchemist #Crypto #bscgems #gems 🤗✅🥳",
267,1509154617120206848,"There are two crypto ecosystems: Bitcoin and Altcoin. Bitcoin is a global currency. Alts are the startups, engines, platforms that run this universe. #bitcoin #btc #ada #eth #xrp #crypto #cryptocurrecy",
268,1509154603442614276,"""Gimli"" bought 421,370,420,624 $SHIB worths $11,313,795 in last 24h 

Hey Gimli, can you please note the @shiberse You deserve diamond palace over there! 

Gimli, will be the tycoon in the #Shiberse metaverse.

#SHIBARMY #ETH @shibainuart @ShytoshiKusama #cryptocurrecy #Crypto",
269,1509154602880487431,"@Sophieosf @AltCryptoGems You need some crypto advice??
BUY SANTAFLOKI!!
BUY SANTAFLOKI!!
BUY SANTAFLOKI!!
LFGGGG!!!!
#santafloki #cryptocurrency #Binance  #BNB  #pancakeswap #metaverse #ElonMusk #HOHOHO #CRYPTOFORACAUSE #NFTs #StakingRewards #BULLISH #BUSD  #P2E",
270,1509154602276466691,@prodigichain This project is really looking good guys and i believe it will succeed a lot in future🚀🚀🚀 #DIGICHAIN #DIGICHAINCOIN #ALT #DIGILAUNCHPAD #CRYPTOCURRENCY,
271,1509154590390104064,"@prodigichain I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best.I love it
#DIGICHAIN #DIGICHAINCOIN #ALT #DIGILAUNCHPAD #CRYPTOCURRENCY",
272,1509154572840759301,"@prodigichain I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the future and will be the best. I love it ❤
#DIGICHAIN #DIGICHAINCOIN #ALT #DIGILAUNCHPAD #CRYPTOCURRENCY",
273,1509154571041787910,"@EthaxCrypto 
team is great continuously working to bring out the best for the community did a good job! I'm sure the cryptocurrency will be popular
#DeFi #ethax #ethaxcrypto #ethaxtoken #DEX #cryptocurrency #Ethereum #BinanceSmartChain #Bitcoin",
274,1509154570441740294,"@_blackhatcrypto @etarranfivoid Pi Network is a new cryptocurrency project. You can get 1 free Pi, and mine it using your mobile phone!
Mining doesn't consume your phone power, doesn't use it.
Just download the app and create account using my nick as referral (invitation) Krevik
#Pi #Cryptocurrency",
275,1509154556747591680,"@taegiveaway @TheDefiJedi @alchemistbsc 
✅ Contract RENOUNCED
✅ 100/100 on Tokensniffer 😍
✅ LP locked for 30 days 
✅ $800 initial MC
✅ Close to $500K ATH MC
👉 5% buy and 9% sell tax 
🟥 Plan your entry and only invest what you can afford to lose. #WeAreAlchemist #Crypto #bscgems #gems 🤗✅😱",
276,1509154548623233024,"@tc_digichain Nice project sir

#DIGICHAIN #DIGICHAINCOIN #ALT #DIGILAUNCHPAD #CRYPTOCURRENCY",
277,1509154530012803075,"@tc_digichain Wonderful, goodluck yuhuu

 #DIGICHAIN #DIGICHAINCOIN #ALT #DIGILAUNCHPAD #CRYPTOCURRENCY",
278,1509154520085020677,"New Crypto Survey Shows 53% Of Americans Think Cryptocurrencies Will Be The ‘Future Of Finance’. 

Yeah man. It is. 

#BTC #Bitcoin #ETH #altcoinseason #altcoins #NFTs",
279,1509154515953483778,"@tc_digichain Wonderful, goodluck yuhuu

 #DIGICHAIN #DIGICHAINCOIN #ALT #DIGILAUNCHPAD #CRYPTOCURRENCY",
280,1509154507087052805,"@AnaLitski @mehul_goyal @De_investorking @priyankac19 But the main question still remains that will this digital rupee  will be based on blockchain or not.
blockchain is a revolutionary technology for sure but it has its certain cons, one needs to understand the both, to rly pin point its use cases #blockchain #cryptocurrency  #cbdc",
281,1509154487021228033,"Current price:

$SOUL $1.29
$KCAL $0.06

#phantasma #crypto #soul",
282,1509154484081299459,"@tc_digichain Here we go🥳

#DIGICHAIN #DIGICHAINCOIN #ALT #DIGILAUNCHPAD #CRYPTOCURRENCY",
283,1509154483498098690,"12021) Current #Bitcoin Price is $47271 #BTC #Crypto
Indicators Daily:
RSI: 69.1
MA(20): 42464
MA(50): 41392
MA(200): 48290
Bollinger B. lower/upper: 36558/48369

#Ethereum Price is $3398 #ETH
RSI: 72.8
MA(20): 2943
MA(50): 2853
MA(200): 3489
BB: 2386/3501

#VAIOT Price: $0.074",
284,1509154473192656903,@coinbruh You know i am a RISK LOVER eheheh #BTC,
285,1509154468981784579,Most Powerful project awesome This will certainly be a successful project as it has a great team that is more than qualified and focused on making this project a success #Crypto #Coin #Amazin #Yeshuwanna #AYM,
286,1509154468906115075,"@GulfCoin_ This is one of the great project and it's seems very strong to a futuristic crypto project 
@ferferche2
@elham89666467
@Esi34973437
@mona97537039
@Nasrin_66
@saleh30059279
#Airdrop #NFTGame #FantasyWar #PlayToEarn #Freetoplay #crypto #PRESALE #IDO #Airdrops",
287,1509154466905268230,"@zuckerswap @deraniki_crypto 

@ikiritradersho 

#Airdrop #ZuckerSwap #BSCGems #BSC #cryptocurrency #Presale

0x52066A2030911073D971B168175F917Cdec1a118",
288,1509154457430360064,"@UbreaxZilla 💐🌹🌹Quite brilliant &amp; very🌺 interesting project at its early stage👨‍👨‍👦.Its community is fast🌷 growing.This💐has definitely huge potential as well.very👨‍👨‍👦good Airdrop.💐🌹💐

@Uk36526760

@Uttam60594047 

@DebSark00679860 

@TanmoykumarMo20 

@Moni04776337

💐💐#BTC #ETH #BSC🌹💐",
289,1509154456943808514,"@prodigichain DIGICHAIN IS WONDERFUL

 #DIGICHAIN #DIGICHAINCOIN #ALT #DIGILAUNCHPAD #CRYPTOCURRENCY",
290,1509154451881447436,"Biggest winners this past hour (follow for hourly updates)
$DAR ➡️ 9.09%
$BAKE ➡️ 7.3%
$SFP ➡️ 6.86%
$HIGH ➡️ 5.09%
$LOKA ➡️ 4.58%
(30/03/2022 @ 1:03pm GMT)
#crypto #cryptomarket #cryptotrading #TRADINGTIPS #tradingsignals",
291,1509154446550487043,"Biggest losers this past hour (follow for hourly updates)
$GMT ➡️ -3.54%
$CLV ➡️ -2.8%
$ZIL ➡️ -2.61%
$VET ➡️ -2.45%
$C98 ➡️ -2.12%
(30/03/2022 @ 1:03pm GMT)
#crypto #cryptomarket #cryptotrading #TRADINGTIPS #tradingsignals",
292,1509154444990197763,"@Sophieosf @kucoincom @SavetheChildren @Santa_Floki You need some crypto advice??
BUY SANTAFLOKI!!
BUY SANTAFLOKI!!
BUY SANTAFLOKI!!
LFGGGG!!!!
#santafloki #cryptocurrency #Binance #BNB #pancakeswap #metaverse #ElonMusk #HOHOHO #CRYPTOFORACAUSE #NFTs #StakingRewards #BULLISH #BUSD #P2E 💥❤",
293,1509154442985152516,"@prodigichain so excited, because this is platform coin from digichain the best. Always success for Digichain and Lets go famous in the world.
Digichain To The Moon 🔥🔥

#DIGICHAIN #DIGICHAINCOIN #ALT #DIGILAUNCHPAD #CRYPTOCURRENCY",
294,1509154441139785732,"Strongest #MACD #buysignals this hour (follow for hourly updates)
$ATM ➡️ 0.2 %
$AR ➡️ 0.018 %
$SKL ➡️ 0.001 %
$TUSD ➡️ 0 %
MACD crossed above signal | 30/03/2022 @ 1:03pm GMT
#crypto #cryptomarket #cryptotrading #TRADINGTIPS #tradingsignals",
295,1509154435729133572,"Strongest #MACD #sellsignals this hour (follow for hourly updates)
$GMT ➡️ -0.201 %
$POND ➡️ -0.029 %
$USDC ➡️ -0 %
MACD crossed below signal | 30/03/2022 @ 1:03pm GMT
#crypto #cryptomarket #cryptotrading #TRADINGTIPS #tradingsignals",
296,1509154431434117120,"The current price of bitcoin is $47,294.00. It has decreased by -1.020% in the last 24 hours #bitcoin #btc #cryptocurrency",
297,1509154430804971526,Create automated tasks with @jobboycom API Deposit withdraw with #crypto #bitcoin,
298,1509154430339497986,"Highest #RSI (6 periods) now
$JASMY ➡️ 90.344
$CHESS ➡️ 89.136
$DYDX ➡️ 88.222
$DASH ➡️ 87.765
$DAR ➡️ 87.604
(30/03/2022 @ 1:03pm GMT)
#crypto #cryptomarket #cryptotrading #TRADINGTIPS #tradingsignals",
299,1509154427952762884,"@prodigichain Wonderful, goodluck yuhuu

 #DIGICHAIN #DIGICHAINCOIN #ALT #DIGILAUNCHPAD #CRYPTOCURRENCY",
300,1509492616575918081,"@Cylumfinance Great Project!!!
#CYLUM #CYM #BNB #BSC #cryptocurrency #binance #BTC #ETH @AirdropBSC_Com @AirdropBestReal @yiqifacai",
301,1509492614672035845,"@RyujiToken #Ryuji #BSCGem #BSC #Crypto #P2E #Gaming #Ryuji The project supported by experienced and highly qualified team, which in my opinion is able to bring the project to the highest level in the shortest possible time and I hope they succeed",
302,1509492601224941569,"@zuckerswap Good project
@sepehr52681552
@DavasazAfshin
@Sahiooooo
#Airdrop
#ZuckerSwap
#BSCGems
#BSC
#cryptocurrency
#Presale",
303,1509492598175506436,@OrijinHQ  It will streamline any business so that you are able to focus not only on doing the business but also on creating wealth.#Orijin #Polygon #IDO #BSC #Eth #BTC #Airdrop #DeFi #Launchpad,
304,1509492592051843073,"@unFederalreser1 I believe this is a faithfull project. The projector has a lot of  attractions so hopefully the project will be best in the future 
@Risobuz320
@nayem8811
@raselearn90
@yeafat222
@nawrozbd24
#Airdrop #Crypto #NFTs",
305,1509492570635841541,Slow 15 | Normal 19.2 | Fast 35 | Instant 50.1 👈 current Ethereum gas prices in gwei. DM me a price and I will DM you as soon as gas drops below that price 👍 #Ethereum #GasPrice #ETHGasPrice #ETH,
306,1509492569474052098,"We are gradually getting up back.

#cryptocurrency",
307,1509492563887423488,"@ErenLeviItis @CMcbitchen @Beterocoin Im super duper inlove with this sport betting! I love Betero. ❤️🏈🚀
@jingin94901211 @Hannah29471 @Bitcoin @elonmusk @saylor @JingBraga @Kenchio7 @Jowdie97 @Miguelitozz1111 @brian_armstrong 
#FootballIsLife #ThisIsTheWayForFuture 🤑
#cryptocurrency",
308,1509492563207770115,After more than a decade in #crypto some days it's nice to just sit back watch and laugh as they all rush into the space they called a scam... 🤣🤠 #cypherpunk #bitcoin,
309,1509492543859347465,@NAOMI_GOLF @AKAM4041 @EricCryptoman @Marvin_Inu #MarvinInu aims to rise above the #crypto #meme universe with a project that brings real uses to the community.,
310,1509492520409079809,"13354) Current #Bitcoin Price is $47192 #BTC #Crypto
Indicators Daily:
RSI: 68.3
MA(20): 42876
MA(50): 41444
MA(200): 48295
Bollinger B. lower/upper: 36920/48833

#Ethereum Price is $3407 #ETH
RSI: 72.6
MA(20): 2985
MA(50): 2856
MA(200): 3488
BB: 2424/3546

#VAIOT Price: $0.062",
311,1509492519670743041,"@mobist6 I believe this is a faithful project.The projector has a lot of attractions so hopefully the project will be better in the 
Future 

@ESaqez
@BangTom901
@bipul66
@Zoey6091
@litonbd78

#Airdrop #Crypto #NFTs",
312,1509492509616984065,"Don’t forget: Inflation COMPOUNDS 

#btc",
313,1509492502054653958,"@RMoonOfficial Good project. 
#Altcoins #Metaverse #cryptocurrency 
@skkbiplob 
@tran20000 
@Ariss100",
314,1509492499877752835,"@nonoalways2 @SteveMc00659869 @Beterocoin Just found a sports betting platform that can offer the highest odds in the market!
@VitalikButerin @Bitcoin @BitcoinMagazine @saylor @SatoshiLite 

#crypto #token #CoinMarketCap #sportsbets #Betero #SportsGambling #cryptocurrency #football",
315,1509492494547193856,"@SoCialFis Nice project and congratulations to the team for their efforts and dedication and highly appreciated the visionary thought.
@sipen28
@shuvo909061
@RidoyKu90879564
#Airdrop #Crypto #NFTs",
316,1509492487605301253,"This is a very promising project. The team is excellent, As for the idea itself, it is relevant in modern times.#Vimsquare #VIM #token #BNB #cryptocurrency #crypto",
317,1509492485139345417,"@Cryptoscreen_en @SpaceXMove I believe this a faithful project.The projector has a lot of attracions so hopefully tha project will be best in tha future.

@NavdeepSBains 
@GennaBain
@ChloeBailey
@BretBaier 
@bainjal 

#Airdrop #Crypto #NFTs",
318,1509492475739578369,"@WhaleEverything I want to suggest to you all to buy $KUNCI @Kuncicoin_id Big project, strong community, &amp; have a lot great utility. Imagine paying all transactions through $KUNCI while travelling abroad. The day will come. #KunciCoin #KunciArmy #DYOR #Community #Altcoin #x1000GEM #KUNCI",
319,1509492473218756619,"6/ If we examine the core application themes as they stand in Web3, they are dominated by:

- #cryptocurrency and utility tokens
- #NFTs
- #DeFi
- #DAOs
- Decentralised identity (#DID)
- Workflow synchronisation",
320,1509492471037890563,@DeFi_educator @heyslideit notion #crypto,
321,1509492471021154310,#crypto is the future #BabyDogeCoin #QR codes are pretty cool‼️💥,
322,1509492462557212675,"@Eljaboom Check @jellyprotocol 

They are creating a great protocol where there is unique farming and staking feature comes and even create a fancy claim for airdrop for other projects as well

They soon launch there token ... So prefect time to jump in 😉

#ETH #DeFi",
323,1509492461198004229,"@rovercrc I’m more bullish, when others seem to be bearish on #Bitcoin. 
People are scared of adopting #Bitcoin standard.

Thanks @Fentinq for always keeping us updated when it comes to #Crypto, following your tweets, tips and prediction I have really exposed me to the crypto space.",
324,1509492459289694208,Chinese Ethereum: NEO Emerging in the Cryptoverse - The UBJ - United Business Journal - The UBJ #china #cryptocurrency,
325,1509492457842835457,"@AltcoinWorldcom $KUNCI is my most precious gem in the future 💎💎💎 

#KunciArmy #KunciCoin #altcoin #1000xgem #DYOR #community",
326,1509492454864863234,"@TechPay_Chain This is really strong project.Thanks for giving us such a great opportunity.I am supporting it. always success for the development team to the moon♥️
@njelma1
@Samimbd21
@rajubabu5
@abalim227
@ziaulshaf

#Airdrop #Crypto #Techpay",
327,1509492416197406727,"@rovercrc I’m more bullish, when others seem to be bearish on #Bitcoin. 
People are scared of adopting #Bitcoin standard.

Thanks @Fentinq for always keeping us updated when it comes to #Crypto, following your tweets, tips and prediction I have really exposed me to the crypto space.",
328,1509492412871282694,"@zuckerswap #Airdrop #ZuckerSwap #BSCGems #BSC #cryptocurrency #presales 
with the opportunity to take part in this airdrop, I am very enthusiastic because this is an excellent project, let's take it to the moon🚀🚀
@DwiInthan
@Intannn_s
@intannurcah",
329,1509492400221487108,"@ErenLeviItis @Crypto_Saige @LuckyRooToken @InuSaitama @Deane_Hager @des_randall @CryptoCypher7 @megacrypto77 @LuckyRooTroops @Star_Saitama @cryptogirly20 @SaitaKanOnline @Beterocoin Go try this one. I know you'll never regret it. ❤️
@rogerkver @elonmusk @APompliano @BarrySilbert @TimDraper 
#Football #Sport #Crypto",
330,1509492396228157441,"@unFederalreser1 project ever,
happy to take participate in such huge project. You guys are very hard working and I am pretty sure you will reach to the Moon very soon. ❤

 #Giveaways  #Airdrop #Airdrops #BTC

 @5789 
@GHj 
@JII",
331,1509492390406545413,"Top 5 crypto losers in last 30 minutes were:

$STRAX (-4.74%)
$SUSHIDOWN (-3.98%)
$BNBBULL (-3.44%)
$BULL (-2.88%)
$JST (-2.78%)

#STRAX #SUSHIDOWN #BNBBULL #BULL #JST

#crypto #cryptocurrency #cryptocurrencies",
332,1509492384597479438,"@MMCrypto I’m more bullish, when others seem to be bearish on #Bitcoin. 
People are scared of adopting #Bitcoin standard.

Thanks @Fentinq for always keeping us updated when it comes to #Crypto, following your tweets, tips and prediction I have really exposed me to the crypto space.",
333,1509492384031121411,"@cryptic_rich #croki on the go fro me ! 
Holding hard #crypto #memecoin",
334,1509492379275132935,"#Binance #BNB #WBM #Metaverse #Platform #ICO #Altcoin #Cryptocurrency #Fomo #CryptoToSpace
Great project and Team doing their best. This is promising project which come to stay with the hope of changing the blockchain World and i suggest everyone to join this project.",
335,1509492372203261955,get ready! #BTC to 50k$ in any moment!,
336,1509492353777680390,"@rovercrc I’m more bullish, when others seem to be bearish on #Bitcoin. 
People are scared of adopting #Bitcoin standard.

Thanks @Fentinq for always keeping us updated when it comes to #Crypto, following your tweets, tips and prediction I have really exposed me to the crypto space.",
337,1509492344009154567,"Yeni Haber CoinNews:
Prove your access rights, not your identity. #PolygonIgnite #paintitpurple [@0xPolygon] +5, -1 (3 hours ago)
#btc #etc #koin #kripto #crypto",
338,1509492326573346818,"@Cryptoscreen_en @SpaceXMove 💐🌹🌹Quite brilliant &amp; very🌺 interesting project at its early stage👨‍👨‍👦.Its community is fast🌷 growing.This💐has definitely huge potential as well.very👨‍👨‍👦good Airdrop.💐🌹💐

@Uk36526760

@Uttam60594047 

@DebSark00679860 

@TanmoykumarMo20 

@Moni04776337

💐💐#BTC #ETH #BSC🌹💐",
339,1509492324371353603,@idolizedking I was few steps from getting in. I saw  #Anirand as another opportunity like @deflyapp . But then i decided to invest more in #Btc &amp; #Matic instead. I was just lucky.very lucky.,
340,1509492320709787648,"Lot of people are calling an #ALTSEASON , you sure guys? 👀 #vxv #eth #vra",
341,1509492319464361984,@ErenLeviItis @NischalShetty @Beterocoin LFG Betero for crypto sports betting!! 🚀 A great concept for crypto sports betting! See you on telegram! @aantonop @TimDraper @rogerkver #sportsbetting #crypto #betero #coin #cmc #cgc #football #players $BTE,
342,1509492306273001478,Most of the altcoins are at resistance level and waiting for Bitcoin to break $49k price. #BTC #Altseason2022,
343,1509492281216315393,"@rovercrc I’m more bullish, when others seem to be bearish on #Bitcoin. 
People are scared of adopting #Bitcoin standard.

Thanks @Fentinq for always keeping us updated when it comes to #Crypto, following your tweets, tips and prediction I have really exposed me to the crypto space.",
344,1509492272228102147,"It is very good project and amazing campaign. Every body join this campaign. I hope the project future is brightness.
#Bobcoin #BOBC #coinsbit #blockchain #Crypto #bounty #aladdincenter #bountycampaign",
345,1509492266771091457,"13353) Current #Bitcoin Price is $47195 #BTC #Crypto
Indicators Daily:
RSI: 68.3
MA(20): 42877
MA(50): 41444
MA(200): 48295
Bollinger B. lower/upper: 36920/48834

#Ethereum Price is $3407 #ETH
RSI: 72.6
MA(20): 2985
MA(50): 2856
MA(200): 3488
BB: 2424/3547

#VAIOT Price: $0.062",
346,1509492242406572032,"Very good project
@Meta_UFO #C98USDT #DAO #cryptocurrency",
347,1509492227743318016,"I recently joined this project, and I really hope that you will not fail. I analyzed your project in advance and decided that it was very promising and worth my attention! #Vimsquare #VIM #token #BNB #cryptocurrency #crypto",
348,1509492226917044229,"@ErenLeviItis @CWEBCRUZER @lizkimtweets @NYCMayor @Gothamist @Beterocoin This may be the way for my diamond hands. ❤️🔥
@Bitcoin @elonmusk @meycee22 @anabellongno1 @Jowdie97 
#BeteroDAO #AmazingProject #AwesomeCommunity #GenerousAdmins #FootballIsMyFavoriteSport #Crypto",
349,1509492214803619844,"#Binance Futures Activity:

🔵 $LINK Longs Worth 532.3M USDT
🔵 $SNX Longs Worth 645.9M USDT
🔴 $SRM Shorts Worth 339.6M USDT
🔴 $FIL Shorts Worth 263.7M USDT

#LINK #SNX #SRM #FIL
#cryptocurrency #cryptotrading #Binance  85985479",
350,1509492207019085831,@MMCrypto good morning mate #BTC 🚀,
351,1509492206499135496,"@Cylumfinance Great ptoject @_aljoe_  @IrfanFayas  @Martyn81982775  
#CYLUM #CYM #BNB #BSC #cryptocurrency #binance #BTC #ETH",
352,1509492206360739840,"That is unquestionably a topnotch ICO-project. I cannot help but recommend this project, I love it!
#xmeta #xmetafanstoken #xmf #content #creators #tokenomics #crypto #cryptocurrency #blockchain #future #fundingplatform #token",
353,1509492206243303424,@ErenLeviItis @BscPitbull @klever_io @dio_ianakiara @TrustWallet @CoinbaseWallet @cryptocom @kucoincom @gate_io @Poloniex @HuobiWallet @LBank_Exchange @coinexcom @Beterocoin Perfect for ppl who wants sports betting! See you on Telegram 🤗 @binance @TheMoonCarl @livvyyyiiihh @KrizLMX_ @Tabibitosubaru #sportsbetting #cryptocurrency #cryptocurrencies #football #players #coin #sports #crypto #betero #cmc #cgc #SportyBet #coinmarketcap #coingecko $BTE,
354,1509492201688276993,"What you need from reliable ico? Prospects, confidence, good roadmap and best team. All of this you can find with#BuyBBNToken #bbntoken #bbnt #Invest #investing #crypto #Financial Freedom #Cryptos #BinanceSmartChain #DeFi #Bscgem #altcoinseason #bnb",
355,1509492196688502791,"@Rhino_eth @bananitasNFT Excellent project, i hope it will be one of the best project in the airdrop history. I am really happy that i have participated to this project 

@cryptodervishh

#nftgivevay #nftdrop #eth #elonmusk #btc #shıb #NFTshill  #NFTcommunity

0x65b9d11E991c997696b1Fc08AC20e5F40B67757f",
356,1509492195308589065,"@altcryptocom i asked myself that and then i bagged $CVP 
maybe u should try with the same coin like me

#blockchain #altcoin",
357,1509492172500135938,xmeta deserves more public attention. It is not surprising that this project has already gathered so many like-minded people and supporters.#xmeta #xmetafanstoken #xmf #content #creators #tokenomics #crypto,
358,1509492164707127297,"@Crypto__Diva firstly i am gonna secure them that too with #CoverCompared as it provides all global #insurance products such as #crypto related protection, #health, life, and #travel policies 🤩🙌🏻",
359,1509492154418315266,"@DaCryptoGeneral If you want something with real #utility, then $MANY is your choice for 2022! #BSC #DeFi #altcoin",
360,1509492146734260233,"@Eljaboom - @DEIP_World

🟥DEIP is uniquely positioned @NEARProtocol based decentralized infrastructure for creative economy

#Web3 #Crypto",
361,1509492117034651653,"Bob Eco is really great platform having good future of this token.Good program, I think it's a good idea. 
   I am happy to support you,will soon on the moon. Professional team with a good idea.#Bobcoin #BOBC #coinsbit #blockchain #Crypto #bounty #aladdincenter #bountycampaign",
362,1509492110625771525,Very interesting project ! I advise You to invest in it. #DeFi #ethax #ethaxcrypto #ethaxtoken #DEX #cryptocurrency #Ethereum #BinanceSmartChain #Bitcoin,
363,1509492104795680770,"Go and check,
What I said,
#cryptocurrency #Predictions",
364,1509492099363704839,"buy $BEZOGE now, thank me later 🚀🚀 
 #BEZOGE #LegendsOfBezogia #PLAYTOEARNGAMES #Crypto #PlaytoEarn #NFTs #play2earn #Crypto #Rent2Earn #R2E #P2E #luffy #dogelonmars #Saitama #Shib #Shibainu #doge #Floki #Altcoin #Etherium #CryptoCurrency #Binance",
365,1509492089435820032,"@unFederalreser1 I believe this is a faithfull project. The projector has a lot of  attractions so hopefully the project will be best in the future 
@Risobuz320
@nayem8811
@raselearn90
@yeafat222
@nawrozbd24
#Airdrop #Crypto #NFTs",
